TheTime,CH1,CH2,CH3,CH6,CH7
43409.67375022,1.374784,1.367303,1.385979,0.1579972,0.2542762
43409.69593760,1.392589,1.405200,1.412877,1.380909,0.3756714,0.3451731,0.1328810,0.3212528
43409.69605334,1.392589,1.425477,1.463514,1.396117,0.3726813,0.3445751,0.1310869,0.3218508
43409.69616908,1.392589,1.374784,1.362240,1.391048,0.3667013,0.3403890,0.1322830,0.3212528
43409.69628482,1.392589,1.410269,1.397686,1.375840,0.3756714,0.3457711,0.1304889,0.3218508
43409.69640056,1.392589,1.400130,1.402750,1.401186,0.3684953,0.3421830,0.1298909,0.3212528
43409.69651630,1.392589,1.410269,1.412877,1.380909,0.3756714,0.3457711,0.1269009,0.3194588
43409.69663204,1.387520,1.369715,1.362240,1.391048,0.3684953,0.3409870,0.1227149,0.3194588
43409.69674778,1.397658,1.430546,1.453387,1.406255,0.3714853,0.3433791,0.1221169,0.3218508
43409.69686353,1.392589,1.430546,1.453387,1.411325,0.3720833,0.3427810,0.1209208,0.3218508
43409.69697917,1.392589,1.354507,1.336921,1.385979,0.3690933,0.3427810,0.1197248,0.3206548
43409.69709491,1.387520,1.400130,1.402750,1.401186,0.3696913,0.3427810,0.1179308,0.3218508
43409.69721065,1.387520,1.405200,1.412877,1.396117,0.3744754,0.3457711,0.1197248,0.3212528
43409.69732639,1.392589,1.359576,1.352112,1.385979,0.3684953,0.3421830,0.1173328,0.3218508
43409.69744213,1.392589,1.400130,1.412877,1.385979,0.3756714,0.3457711,0.1167348,0.3206548
43409.69755787,1.392589,1.420407,1.463514,1.401186,0.3720833,0.3439771,0.1167348,0.3212528
43409.69767361,1.392589,1.400130,1.412877,1.401186,0.3684953,0.3433791,0.1149408,0.3212528
43409.69778936,1.392589,1.415338,1.417941,1.385979,0.3762694,0.3463691,0.1155388,0.3218508
43409.69790510,1.392589,1.354507,1.336921,1.391048,0.3696913,0.3421830,0.1155388,0.3212528
43409.69802084,1.392589,1.344369,1.321730,1.380909,0.3696913,0.3427810,0.1161368,0.3218508
43409.69813658,1.392589,1.379853,1.341985,1.375840,0.3738774,0.3445751,0.1143428,0.3218508
43409.69825232,1.392589,1.400130,1.412877,1.385979,0.3750734,0.3439771,0.1131468,0.3236449
43409.69836806,1.392589,1.410269,1.412877,1.396117,0.3750734,0.3439771,0.1143428,0.3230469
43409.69848380,1.387520,1.420407,1.423005,1.396117,0.3744754,0.3451731,0.1143428,0.3230469
43409.69859954,1.392589,1.420407,1.428068,1.406255,0.3684953,0.3415850,0.1113527,0.3236449
43409.69871528,1.392589,1.379853,1.336921,1.375840,0.3744754,0.3445751,0.1119507,0.3230469
43409.69883102,1.387520,1.395061,1.382495,1.375840,0.3738774,0.3445751,0.1113527,0.3230469
43409.69894676,1.392589,1.405200,1.407813,1.385979,0.3744754,0.3451731,0.1125488,0.3242429
43409.69906250,1.392589,1.430546,1.448323,1.396117,0.3744754,0.3445751,0.1125488,0.3236449
43409.69917824,1.392589,1.395061,1.417941,1.406255,0.3702893,0.3421830,0.1095587,0.3236449
43409.69929398,1.392589,1.425477,1.458451,1.396117,0.3738774,0.3445751,0.1101567,0.3236449
43409.69940972,1.392589,1.430546,1.458451,1.396117,0.3726813,0.3439771,0.1149408,0.3242429
43409.69952547,1.392589,1.430546,1.453387,1.406255,0.3690933,0.3427810,0.1119507,0.3254389
43409.69964120,1.392589,1.379853,1.377431,1.391048,0.3690933,0.3409870,0.1113527,0.3260369
43409.69975695,1.392589,1.369715,1.362240,1.391048,0.3696913,0.3421830,0.1125488,0.3248409
43409.69987269,1.392589,1.405200,1.423005,1.406255,0.3690933,0.3421830,0.1113527,0.3254389
43409.69998843,1.392589,1.425477,1.453387,1.411325,0.3714853,0.3433791,0.1125488,0.3260369
43409.70010417,1.392589,1.354507,1.331857,1.370771,0.3720833,0.3433791,0.1113527,0.3242429
43409.70021991,1.392589,1.359576,1.306538,1.380909,0.3708873,0.3433791,0.1119507,0.3254389
43409.70033565,1.392589,1.400130,1.402750,1.385979,0.3744754,0.3439771,0.1137448,0.3284289
43409.70045139,1.387520,1.425477,1.453387,1.406255,0.3708873,0.3427810,0.1101567,0.3272329
43409.70056713,1.387520,1.395061,1.377431,1.375840,0.3738774,0.3439771,0.1101567,0.3278309
43409.70068287,1.392589,1.359576,1.321730,1.380909,0.3714853,0.3415850,0.1077647,0.3296249
43409.70079861,1.387520,1.354507,1.331857,1.380909,0.3684953,0.3421830,0.1065687,0.3278309
43409.70091435,1.392589,1.349438,1.306538,1.380909,0.3696913,0.3421830,0.1071667,0.3278309
43409.70103009,1.387520,1.400130,1.412877,1.385979,0.3750734,0.3457711,0.1071667,0.3272329
43409.70114583,1.392589,1.405200,1.417941,1.406255,0.3696913,0.3427810,0.1059707,0.3278309
43409.70126158,1.392589,1.354507,1.331857,1.370771,0.3738774,0.3433791,0.1071667,0.3278309
43409.70137732,1.392589,1.389992,1.362240,1.370771,0.3756714,0.3439771,0.1077647,0.3296249
43409.70149306,1.392589,1.405200,1.402750,1.375840,0.3762694,0.3463691,0.1083627,0.3290269
43409.70160880,1.392589,1.405200,1.407813,1.385979,0.3762694,0.3463691,0.1071667,0.3290269
43409.70172454,1.392589,1.410269,1.407813,1.385979,0.3750734,0.3451731,0.1077647,0.3296249
43409.70184028,1.392589,1.405200,1.407813,1.391048,0.3756714,0.3457711,0.1089607,0.3296249
43409.70195602,1.392589,1.430546,1.458451,1.401186,0.3738774,0.3445751,0.1095587,0.3296249
43409.70207176,1.392589,1.359576,1.316666,1.380909,0.3714853,0.3427810,0.1089607,0.3296249
43409.70218750,1.392589,1.354507,1.331857,1.370771,0.3732793,0.3439771,0.1071667,0.3296249
43409.70230324,1.392589,1.379853,1.357176,1.375840,0.3744754,0.3445751,0.1077647,0.3290269
43409.70241898,1.392589,1.384923,1.372367,1.380909,0.3738774,0.3445751,0.1071667,0.3296249
43409.70253472,1.392589,1.420407,1.428068,1.396117,0.3744754,0.3451731,0.1059707,0.3290269
43409.70265046,1.392589,1.395061,1.387558,1.380909,0.3738774,0.3445751,0.1041767,0.3296249
43409.70276620,1.392589,1.405200,1.402750,1.385979,0.3750734,0.3451731,0.1053727,0.3296249
43409.70288195,1.392589,1.354507,1.331857,1.370771,0.3708873,0.3433791,0.1047747,0.3296249
43409.70299769,1.397658,1.430546,1.448323,1.406255,0.3726813,0.3439771,0.1023827,0.3296249
43409.70311343,1.392589,1.354507,1.316666,1.380909,0.3714853,0.3427810,0.1023827,0.3314189
43409.70322917,1.392589,1.400130,1.412877,1.396117,0.3696913,0.3427810,0.1029807,0.3314189
43409.70334491,1.387520,1.359576,1.331857,1.370771,0.3732793,0.3433791,0.09939262,0.3314189
43409.70346065,1.392589,1.430546,1.443260,1.391048,0.3744754,0.3439771,0.1011866,0.3320169
43409.70357639,1.392589,1.384923,1.402750,1.396117,0.3690933,0.3421830,0.1023827,0.3320169
43409.70369213,1.392589,1.389992,1.367303,1.375840,0.3744754,0.3445751,0.1023827,0.3290269
43409.70380787,1.392589,1.410269,1.402750,1.401186,0.3684953,0.3415850,0.1017846,0.3302229
43409.70392361,1.392589,1.374784,1.367303,1.391048,0.3690933,0.3421830,0.1023827,0.3290269
43409.70403935,1.392589,1.359576,1.352112,1.391048,0.3696913,0.3433791,0.1011866,0.3302229
43409.70415509,1.392589,1.430546,1.458451,1.396117,0.3738774,0.3445751,0.1017846,0.3302229
43409.70427083,1.387520,1.369715,1.362240,1.385979,0.3696913,0.3427810,0.1029807,0.3296249
43409.70438658,1.392589,1.405200,1.407813,1.396117,0.3750734,0.3451731,0.1041767,0.3296249
43409.70450232,1.392589,1.374784,1.331857,1.375840,0.3726813,0.3439771,0.1011866,0.3302229
43409.70461806,1.392589,1.405200,1.407813,1.396117,0.3738774,0.3445751,0.1011866,0.3302229
43409.70473380,1.392589,1.359576,1.352112,1.391048,0.3702893,0.3421830,0.1011866,0.3296249
43409.70484954,1.392589,1.410269,1.402750,1.385979,0.3762694,0.3451731,0.1017846,0.3296249
43409.70496528,1.392589,1.354507,1.331857,1.370771,0.3726813,0.3433791,0.1005886,0.3308209
43409.70508102,1.392589,1.430546,1.453387,1.411325,0.3702893,0.3421830,0.1029807,0.3302229
43409.70519676,1.392589,1.430546,1.463514,1.401186,0.3738774,0.3445751,0.1017846,0.3296249
43409.70531250,1.387520,1.359576,1.331857,1.370771,0.3720833,0.3427810,0.1041767,0.3296249
43409.70542824,1.387520,1.410269,1.417941,1.406255,0.3690933,0.3421830,0.1035787,0.3296249
43409.70554398,1.392589,1.400130,1.407813,1.380909,0.3756714,0.3451731,0.1035787,0.3296249
43409.70565972,1.392589,1.354507,1.336921,1.385979,0.3696913,0.3421830,0.1035787,0.3278309
43409.70577546,1.397658,1.425477,1.453387,1.401186,0.3720833,0.3433791,0.1053727,0.3272329
43409.70589120,1.392589,1.364646,1.321730,1.375840,0.3714853,0.3427810,0.1059707,0.3272329
43409.70600695,1.392589,1.430546,1.438196,1.396117,0.3732793,0.3439771,0.1059707,0.3296249
43409.70612269,1.392589,1.405200,1.402750,1.375840,0.3756714,0.3457711,0.1071667,0.3296249
43409.70623843,1.392589,1.379853,1.347048,1.375840,0.3744754,0.3445751,0.1077647,0.3290269
43409.70635417,1.392589,1.359576,1.331857,1.375840,0.3720833,0.3421830,0.1089607,0.3278309
43409.70646991,1.392589,1.430546,1.448323,1.401186,0.3714853,0.3433791,0.1089607,0.3284289
43409.70658565,1.392589,1.400130,1.412877,1.396117,0.3696913,0.3421830,0.1095587,0.3272329
43409.70670139,1.392589,1.415338,1.448323,1.401186,0.3708873,0.3421830,0.1125488,0.3272329
43409.70681713,1.387520,1.400130,1.412877,1.401186,0.3702893,0.3421830,0.1107547,0.3302229
43409.70693287,1.392589,1.354507,1.311602,1.380909,0.3708873,0.3421830,0.1071667,0.3296249
43409.70704861,1.392589,1.374784,1.367303,1.391048,0.3696913,0.3421830,0.1077647,0.3302229
43409.70716435,1.392589,1.395061,1.382495,1.375840,0.3762694,0.3451731,0.1089607,0.3290269
43409.70728009,1.392589,1.405200,1.407813,1.396117,0.3744754,0.3451731,0.1101567,0.3320169
43409.70739583,1.392589,1.400130,1.412877,1.385979,0.3750734,0.3439771,0.1113527,0.3320169
43409.70751158,1.392589,1.379853,1.382495,1.391048,0.3690933,0.3427810,0.1113527,0.3296249
43409.70762732,1.387520,1.425477,1.443260,1.396117,0.3738774,0.3445751,0.1125488,0.3302229
43409.70774306,1.392589,1.359576,1.336921,1.385979,0.3696913,0.3421830,0.1095587,0.3296249
43409.70785880,1.392589,1.425477,1.433132,1.391048,0.3738774,0.3445751,0.1107547,0.3290269
43409.70797454,1.392589,1.400130,1.392622,1.375840,0.3744754,0.3445751,0.1101567,0.3290269
43409.70809028,1.392589,1.344369,1.316666,1.380909,0.3708873,0.3427810,0.1107547,0.3296249
43409.70820602,1.392589,1.415338,1.438196,1.401186,0.3690933,0.3415850,0.1125488,0.3320169
43409.70832176,1.387520,1.359576,1.331857,1.375840,0.3720833,0.3439771,0.1107547,0.3314189
43409.70843750,1.392589,1.425477,1.448323,1.406255,0.3702893,0.3421830,0.1101567,0.3332130
43409.70855324,1.392589,1.405200,1.397686,1.385979,0.3744754,0.3451731,0.1101567,0.3332130
43409.70866898,1.392589,1.405200,1.423005,1.406255,0.3702893,0.3433791,0.1101567,0.3332130
